	H800_swab_1	H800_swab_2	H801_swab_1	H802_swab_1	H802_swab_2	H803_swab_1	H803_swab_2	H804_swab_1	H804_swab_4	H805_swab_1	H805_swab_2	H806_swab_1	H806_swab_2	H807_swab_1	H807_swab_2	H809_swab_1	H809_swab_2	H810_swab_1	H813_swab_3	H813_swab_4	H814_chip	H814_chip_2	H815_chip	H817_chip	H817_swab_1	H817_swab_2	H818_swab_1	H818_swab_2	H819_swab_1	H819_swab_2	H820_swab_1	H820_swab_2	H821_chip	H821_swab_1	H821_swab_2	H822_swab_1	H822_swab_2	H823_chip	H823_swab_1	H825_swab_1	H825_swab_2	H827_chip	H827_swab_1	H827_swab_2	H831_chip	H831_chip_2	H831_swab_1	H831_swab_2	H833_swab_1	H834_swab_1	H834_swab_2	H835_chip	H835_chip_2	H837_swab_1	H837_swab_2	H838_chip	H840_chip	H840_swab_1	H840_swab_2	H841_chip	H841_swab_1	H841_swab_2
Lipopolysaccharide in K12	1473	945.333333333333	1230	357.666666666667	497.333333333333	379.333333333333	317.333333333333	663	415.666666666667	2632.66666666667	6593.33333333334	3762.33333333333	5167.33333333334	1156.66666666667	668.666666666667	97.6666666666667	10877.6666666667	4750.33333333333	1001	962.333333333333	3373.66666666667	453.333333333333	3827.66666666667	118	419	1152.66666666667	287.333333333333	165	252.333333333333	3822	576.666666666667	212	706.666666666667	2009	3308.33333333333	471	390.666666666667	66.3333333333333	1020.66666666667	602	307.333333333333	378.666666666667	1446	88	4	714.333333333333	578.333333333333	1035	2879.66666666667	559.333333333333	736.666666666667	1458.66666666667	419.333333333333	40	113	1114.33333333333	186	15810.6666666667	8029.66666666667	374.666666666667	5418	6492.66666666667
Lipopolysaccharide transporter LptABC	272.083333333333	362.5	342.916666666667	47.0833333333333	54.6666666666667	48.3333333333333	106	100.083333333333	150.666666666667	385.166666666667	948.75	909.5	522.333333333333	147.916666666667	58.5833333333333	14.1666666666667	575.75	618.083333333333	83.75	111.25	47.0833333333333	5	107.75	0.75	31.4166666666667	105.833333333333	16.25	15.1666666666667	28.8333333333333	358.75	13.8333333333333	37	8.25	181.916666666667	182.666666666667	58.5	58.6666666666667	1.5	104.916666666667	90.1666666666667	30.8333333333333	2.5	14.75	53.4166666666667	0	106.75	9.25	28.4166666666667	671.25	34.8333333333333	16.0833333333333	19.5	10.25	7	9.16666666666667	4	5.5	900.666666666667	642.833333333333	48.25	920.75	958.5
Lipopolysaccharide-related cluster in Alphaproteobacteria	1893.5	1285	2305.5	245.833333333333	363.5	300.5	351.5	559.5	724	1546.83333333333	5405.5	5692.5	2864.5	613.5	348.166666666667	83.5	3818	1850.83333333333	610	635.166666666667	222.5	58.1666666666667	646.833333333333	15.8333333333333	279	582	117.166666666667	87.3333333333333	130.166666666667	783.5	119.666666666667	246.666666666667	72	590.333333333333	1031.83333333333	349.666666666667	270.166666666667	18.1666666666667	606.166666666667	326.5	171.5	24	93.6666666666667	362.333333333333	1	545.666666666667	231.666666666667	303.5	6165.33333333333	249.333333333333	172.333333333333	229.666666666667	87.8333333333333	25	103.5	46.5	44.5	6600.16666666667	4502.5	282	4529.16666666666	5206
Lipoprotein transporter to outer membrane Lol	4457	2992	5504	282	443	287	401	717	1405	1999	7561	5885	4480	1020	428	89	5443	3909	610	761	322	59	648	5	229	781	126	95	175	1910	92	207	41	1013	2236	422	347	32	678	468	197	19	81	441	0	676	139	170	5101	175	87	183	47	8	91	5	27	8449	6035	82	6747	7433
Lipoylated proteins	8148.38333333331	7675.03333333332	9116.33333333333	3050.8	3332.08333333334	5240.58333333333	2332.01666666667	3920.96666666667	7278.39999999999	9579.21666666665	14105.8166666667	16185.05	10063.45	9260.48333333333	8506.58333333332	2447.95	6454.46666666666	7481.48333333333	4070.45	3720.53333333333	19609.55	4758.15	15406.2333333334	2710.23333333334	4177.89999999999	4315	4883.93333333333	3114.45	2559.98333333333	5031.91666666667	4770.83333333333	2244.45	11301.9666666667	3160.08333333333	7474.1	3524.35	2291.45000000001	556.083333333334	3364.75	8574.76666666665	3674.05	7376.39999999999	6993.88333333332	1902.86666666667	59.45	1547.9	5252.06666666667	9161.79999999998	15523.2	4714.13333333333	10065.7666666667	12766.95	3716.68333333333	5167.68333333333	7156.81666666667	11223.0333333333	3666.11666666667	13264.9333333333	9767.51666666664	8096.23333333332	12219.0333333333	12670.2333333333
Lipoylation-related cluster	491.666666666667	757.1	453.066666666667	893.399999999999	798.899999999999	1006.4	413.866666666666	744.033333333333	1277.5	1373.4	1084.83333333333	2230.76666666667	1284.33333333334	1389.8	1234.96666666667	987.566666666667	1162.46666666667	792.066666666667	977.5	934.733333333333	3514.7	775.6	1433.76666666667	433.9	1009.36666666667	862.2	1145.9	746.166666666666	912.966666666667	878.2	1290.6	836.733333333333	2383.2	1033.03333333333	1035.83333333333	915.266666666667	523.666666666666	97.2	535.066666666666	1746.16666666667	949.033333333334	1136.13333333333	1656.13333333333	449.2	16.7	188.266666666667	1019.3	1561.4	2247.3	1390.36666666667	2980.03333333333	2499.56666666667	733.4	943.666666666666	1355.03333333333	1804.33333333333	791.4	2225.8	1171.23333333333	1447.63333333333	1139.26666666667	1090.33333333333
Listeria Pathogenicity Island LIPI-1 extended	1	0	0	4	7	7	2	11	0	2	18	5	4	0	4	3	0	0	6	14	1	2	3	0	3	4	8	0	0	1	0	1	1	6	0	2	3	0	0.5	2	0	0	2	0	0	5	0	1	3	4	2.5	0	0	0	1	0	0	1	9	0	5	0
Listeria surface proteins: Internalin-like proteins	289	145	84	11	51	4	172	54	156	482	441	89	111	74	564	34	3	17	16	34	16	9	3	6	30	66	187	6	181	21	32	10	1	7	57	24	16	1	25	22	7	0	3	6	1	27	945	805	2040	4	6	0	2	6	3	0	1	15	455	4	115	328
Lpt lipopolysaccharide transport system	1306.08333333333	2568.5	1416.41666666667	177.083333333333	269.166666666667	91.3333333333333	439.5	474.583333333333	1164.66666666667	2044.16666666667	6471.75	6215.5	3384.83333333333	821.916666666667	298.083333333333	59.1666666666667	4550.25	4883.08333333333	297.75	422.25	286.083333333333	30	397.75	7.75	91.4166666666667	414.833333333333	79.25	58.1666666666667	124.333333333333	2660.25	45.8333333333333	131	23.25	1198.91666666667	1955.16666666667	196	233.666666666667	10.5	342.916666666667	576.166666666667	108.333333333333	2.5	35.75	194.416666666667	0	731.25	52.25	87.9166666666667	6081.75	85.8333333333333	54.0833333333333	114.5	36.25	24	95.1666666666667	18	26.5	9052.16666666667	5541.83333333333	172.25	5958.25	7064
LysX and ArgX disambiguation	0	0	1.33333333333333	6.66666666666667	12.3333333333333	81	2	6.33333333333333	0	0.666666666666667	1	0.333333333333333	0.666666666666667	1	7	0	1	0	2.66666666666667	2.33333333333333	104.666666666667	3.33333333333333	117.666666666667	18	27	12	1	41.3333333333333	0	0.666666666666667	0.666666666666667	1.66666666666667	4.33333333333333	1.33333333333333	4.33333333333333	19	11.6666666666667	4.33333333333333	6	9	3.33333333333333	23	0.666666666666667	0	0.333333333333333	0.666666666666667	0.666666666666667	1.66666666666667	0.333333333333333	2.66666666666667	1.33333333333333	28	11	89	114.333333333333	1.33333333333333	2.33333333333333	0	0	10.3333333333333	2.33333333333333	0
Lysine Biosynthesis via alpha-aminoadipate AAA	44.5	139	56.3333333333333	265.166666666667	202.833333333333	130.5	34.5	173.833333333333	137.5	104.166666666667	37.5	30.8333333333333	18.6666666666667	111	69	294.5	150	18	301.666666666667	262.333333333333	860.166666666667	42.8333333333333	463.166666666667	28.5	377	278.5	232.5	157.833333333333	233	132.166666666667	248.666666666667	292.166666666667	30.3333333333333	215.833333333333	134.833333333333	205.5	103.666666666667	32.8333333333333	158	151.5	140.333333333333	31.5	371.666666666667	137.5	0.333333333333333	17.1666666666667	166.666666666667	62.6666666666667	22.3333333333333	149.166666666667	154.333333333333	453.5	155.5	112	127.833333333333	35.8333333333333	14.3333333333333	75.5	62.5	32.8333333333333	50.8333333333333	72
Lysine DAP biosynthetic pathway	4334.64285714286	3451.63095238095	4781.20238095238	769.02380952381	1178.10714285714	2549.64285714286	1325.40476190476	1369.32142857142	3925.84523809524	5083.07142857144	7269.26190476192	8261.84523809524	5943.00000000001	4933.60714285714	5061.59523809524	385.238095238096	4154.35714285715	4148.63095238095	1359.66666666667	1252.85714285714	9708.7976190476	2230.40476190476	5718.17857142858	1405	1423.84523809524	1302.78571428571	1972.16666666666	1330.78571428571	679.011904761906	2619.52380952381	1783.2380952381	435.488095238095	6956.2380952381	1287.2619047619	4367.33333333333	1089.52380952381	723.285714285716	285.630952380952	1119.29761904762	3954.94047619048	1532.94047619047	3875.46428571428	2815.65476190476	532.976190476191	35.2261904761905	854.607142857144	2346.42857142857	4800.27380952381	6552.7380952381	2349.11904761905	5302.90476190477	7094.16666666667	1974.36904761905	2405.28571428571	3416.2619047619	7283.08333333334	2078.17857142857	8591.42857142858	6551.11904761905	4512.98809523809	7382.17857142857	8125.32142857143
Lysine fermentation	9655.83333333334	7745.5	8503.5	3002.5	4192	8503.5	3139.66666666667	4643.83333333333	5824	10855.6666666667	17554.3333333333	17578	10393.8333333333	14489	15177.8333333333	2493.66666666667	2792.66666666667	19316.5	5369.66666666667	4440.16666666667	14274.6666666667	5755.5	20547.5	4490.66666666667	5907.66666666666	4639.16666666667	5632	6220.33333333333	2408.33333333333	11689.1666666667	4281	2514	10360.8333333333	5785.83333333333	11022.3333333333	4174.16666666666	2749.16666666667	610	3879.33333333333	7447.83333333333	3701	9916	8986.33333333333	3007.66666666667	59.5	2008.16666666667	5522	11044.1666666667	12026.5	3897.83333333333	7890	12048.6666666667	3402.83333333333	10486.1666666667	14135	11077.5	3467	14261	12456.8333333333	8932.83333333333	16016.1666666667	17899.6666666667
Lysine fermentation to crotonoyl-CoA	709	237	977.5	219.5	225	76	40.5	323.5	96.5	209	652	537.5	565	254.5	81.5	103.5	947	437	263	281	484	138	868.5	12	158.5	264.5	149	51	110	365	108	164.5	283.5	254	479	222.5	131.5	26	272.5	227.5	176	186.5	177	159	2	85.5	109	292	230	121	124.5	762	224.5	50.5	21.5	195.5	75.5	1620.5	1019	171.5	758.5	919.5
Lysine leader peptide	1140.08333333333	1043.66666666667	1288.25	159.416666666667	300.25	671.75	300.25	333.833333333333	873.583333333333	1160.5	1715.5	2050.25	1519.41666666667	1108.58333333333	996.416666666666	52.6666666666667	1299.41666666667	901.916666666667	288.333333333333	273.25	2957.25	566.833333333333	1557	342.25	304.833333333333	340.833333333333	469.583333333333	351.833333333333	105.416666666667	547.333333333333	319.75	86.9166666666667	1798	281.916666666667	858.25	268.75	181.75	68	307.166666666667	1079.58333333333	400.416666666667	1133.33333333333	339.916666666667	94.0833333333333	10.9166666666667	227.083333333333	438.5	864.333333333333	1454	650.333333333333	1484.83333333333	1969.33333333333	567.75	641.916666666666	915.75	2066.75	599.583333333333	3124.08333333333	2100.16666666667	1422.41666666667	2041.5	2332
Macrolides, lincosamides, streptogramins, ketolides, oxazolidinones (MLSKO) resistance: efflux systems	0	13	0	0	6	0	9	0	0	4	0	0	5	2	0	0	0	0	0	8	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	7	7	26	2	0	2	0	0	0	0	0	0	0	0	0	27	16
Macrolides, lincosamides, streptogramins, ketolides, oxazolidinones (MLSKO) resistance: enzymatic degradation	0	16	2	6	5	1	2	4	0	79	15	41	39	32	0	1	0	0	2	6	0	1	0	0	28	1	159	0	2	0	0	2	3	0	340	1	2	0	3	0	2	17	0	9	0	2	305	387	224	2	2	5	3	0	0	2	0	4	4	18	9	73
Macrolides, lincosamides, streptogramins, ketolides, oxazolidinones (MLSKO) resistance: rRNA methylases	3	5	2	0	1	0	6	3	6	11	12.5	11	12	0	0	2	0	0	0	3	84	17	1	4	8	0	52	0	3.5	0	3	0	0	1	87	4	0	0	3	2	0	0	1	0	0	2	37	98.5	16	0	2	11	3	0	0	0	0	0	26	0	1.5	1.5
Macrolides, lincosamides, streptogramins, ketolides, oxazolidinones (MLSKO) resistance: ribosomal protection	0	0	0	15	16	0	0	0	0	161	32	25	44	18	0	0	0	0	2	8	0	4	0	0	2	2	200	0	0	0	0	0	0	0	656	0	0	0	0	0	2	0	0	0	0	7	543	489	918	0	0	0	0	0	0	0	0	0	64	0	14	9
Macromolecular synthesis operon	10589.9	7887.69999999998	12323.8666666667	3007.63333333333	3051.16666666666	3396.5	2047.86666666667	3676.96666666666	6989.46666666666	9170.23333333332	13025.4	13357.1	10238.9666666667	10215.4333333333	10432.3666666667	2515.3	6861.59999999999	7217.39999999999	4122.76666666666	4110.76666666666	22127.5333333333	4396.36666666667	12162.7333333334	2070.66666666667	3650.93333333333	4107.86666666666	4477.06666666667	2212.53333333333	2909.83333333333	5982.76666666667	4264.96666666667	2364.33333333333	12280.1	3606.63333333334	7833.73333333332	3025.5	1990.03333333334	538.8	3210	8447.86666666666	3431.86666666667	6013.96666666666	6720.83333333333	1934.53333333333	61.8666666666667	1700.73333333333	4709.63333333333	8668.73333333332	11319.0666666667	5122.66666666667	11229.6333333333	14893.3	4360.2	3024.06666666667	4082.93333333333	13053.3	3662.46666666667	15439.5	11767.7666666667	6538.7	12108.4333333333	14890.8666666667
Magnesium transport	5616	3624.5	5988	563.5	1133.5	1643.5	1189.5	1437	4205	5200.5	12044	10923	6577	5167	5152.5	350.5	8444	5737.5	1549	1503.5	12033.5	2461.5	6363.5	1210.5	1553	1329	2539.5	846.5	825.5	5221	2211	341	3422	2297	5218.5	944.5	705	238	1197.5	2146.5	733.5	1563	2819	900.5	14	1190	2687.5	5384.5	12899	2918	7148.5	4490	1685.5	1497.5	2177.5	3967.5	759.5	16519.5	10628	1798.5	10052.5	10924.5
Maintenance of outer membrane lipid asymmetry	508	765	649	281	281	719	228	518	505	1710	6599	5695	3025	804	328	74	4446	4753	522	587	15	29	909	10	172	596	80	87	169	2638	51	202	41	1339	2219	372	365	22	790	724	230	4	54	41	0	604	56	210	6884	217	121	36	33	27	104	2	19	10932	6513	310	6784	5482
Malonate decarboxylase	2152.66666666667	484	2746.33333333333	90.5	127.166666666667	308.5	146.333333333333	139.333333333333	386.333333333333	682.833333333333	1664.5	861.833333333333	1289.66666666667	761.833333333333	552.333333333333	57.3333333333333	723.166666666667	1456	152.5	167	788.333333333333	149.333333333333	386.333333333333	44.8333333333333	126.166666666667	170.166666666667	154.5	28.3333333333333	113.833333333333	1246	113	75.1666666666667	1309.5	637.166666666667	1928	94.1666666666667	82.5	16.5	166	538.166666666667	188.333333333333	197.333333333333	155.333333333333	340.666666666667	1.5	263.166666666667	380.666666666667	591.833333333334	511.833333333334	251.166666666667	674.5	626.666666666667	140.666666666667	14	82.5	1494.5	344.5	10659.5	4653.33333333333	250.333333333333	1770.66666666667	2643.33333333333
Mannosylglucosylglycerate synthesis	56	33	27	14	62	13	6	42	22	26	181	161	784	26	19	4	1989	0	75	51	601	178	326	115	13	86	204	11	5	8	85	7	79	11	13	25	21	26	52	16	23	42	4	0	0	5	17	7	15	36	50	585	148	5	7	179	8	22	56	22	83	53
MazEF toxin-antitoxing (programmed cell death) system	217.5	169.5	66.5	30	39	189.5	214.5	101.5	248.5	384.5	190.5	590	702	949.5	2043	33	835.5	20.5	141	52.5	523	221.5	566	517	69	60.5	177	33.5	26.5	279	153.5	18	89	41.5	185.5	47.5	38	20.5	89.5	187.5	40.5	102	186.5	22	1.5	28.5	245.5	576.5	302.5	172.5	276.5	360	90.5	3.5	9	286	27	38	170.5	103.5	429.5	140
Mebrane bound hydrogenases	0	0.666666666666667	0	3	3.33333333333333	1.66666666666667	0	5	0	1	0	8	5.33333333333333	0	2.33333333333333	0	0.333333333333333	0	2.66666666666667	4.33333333333333	140.666666666667	16.6666666666667	21	0	2.66666666666667	1	0.666666666666667	1.33333333333333	0	0	0	0.333333333333333	51.6666666666667	1.33333333333333	4.66666666666667	1	2.66666666666667	4.66666666666667	3.33333333333333	27.6666666666667	13.3333333333333	39	0	0	0.333333333333333	1	1.66666666666667	2.33333333333333	0	37	103.666666666667	165.333333333333	54	1.33333333333333	0.666666666666667	167.666666666667	17	0	1.33333333333333	54.6666666666667	5.66666666666667	2.33333333333333
Mechanisms of PAS resistance	2023.58333333333	1348.08333333333	2182.66666666667	654.666666666667	645.666666666667	556.166666666667	501	879.166666666667	1660.66666666667	1885.5	2518.5	2314.83333333333	1892	1921	2022.66666666667	559.416666666667	1336.33333333333	1330.66666666667	877.333333333334	844.583333333333	4690	1116.66666666667	3566	464.916666666667	726.5	838.666666666667	950.416666666667	405.833333333334	588.833333333333	1085.75	889.75	514.916666666667	1737.33333333333	658.666666666667	1445.25	709.166666666666	430.166666666667	167.916666666667	722.166666666667	1465	691.083333333333	1125.66666666667	1267.33333333333	344.416666666667	6.16666666666667	315.5	1028.66666666667	1701.08333333333	2341.91666666667	1052.91666666667	2158	2835.5	830.833333333333	387.333333333333	511.5	2622.33333333333	592.25	2621.58333333333	1881.08333333333	1181.83333333333	2705	2458.75
Membrane bound hydrogenase Mbh	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0.5	0	0.5
Membrane bound hydrogenase Mbh -- gjo	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0.5	0	0.5
Menaquinone biosynthesis from chorismate via 1,4-dihydroxy-2-naphthoate	1675.5	1120	837	532.5	1169.5	4848.5	1752.5	969.5	3118	8329.5	5454	6735.5	5979.5	9318	10710	285.5	472	146	1015	670.5	11440	3337.5	3599	2066	1718	822.5	1526.5	2803	620.5	608.5	3357	148.5	10451.5	267.5	2799.5	1408.5	850	392.5	830.5	6475	2283.5	8507	5379.5	345.5	55	494	3164	7328.5	3051	4374	10689.5	9828	2622.5	5934.5	7986.5	11336	3429	11962.5	4542.5	9704.5	3640.5	2998.5
Menaquinone biosynthesis from chorismate via 1,4-dihydroxy-6-naphthoate	685.5	1039	612	493.5	772	477.5	976.5	1167	618.5	1895.5	1595.5	778.5	1319.5	1426.5	966	327.5	1061.5	1689	1609.5	1599.5	8656.5	573	10711	256	1984.5	1654.5	3233.5	681.5	428.5	1089	526	578	1222.5	714	2223	865	591	166	1459	1003.5	483	588.5	466.5	187	6	406	2305.5	4188	4486.5	655	1050	3663.5	1187	338.5	680.5	1897.5	260.5	1471	3769	601	3275	4334
Metabolite repair	3149.75	4076.83333333333	3439.5	1540.16666666667	1697.08333333333	3261	1978.83333333333	1911.41666666667	2513.91666666667	6980.5	8675.66666666666	9111.75	8059.5	5488.91666666667	4431.75	1820.25	9713.66666666667	5020.41666666667	2310.25	2151.33333333333	7333.66666666667	1994.25	3429.75	915.333333333333	2522.58333333333	2118	3112.33333333333	2398.83333333333	1595.25	3617.33333333333	3215.16666666667	1605.5	4629.08333333333	2550.58333333333	5623.66666666667	1710.66666666667	1050.41666666667	228.833333333333	1417.5	3653.08333333333	1706.08333333333	2983.58333333333	5552.91666666667	1134.91666666667	28.6666666666667	1216.5	3649.33333333333	6392.16666666667	8189.41666666667	2192.66666666667	4866.25	5052.16666666667	1336.16666666667	2863.83333333333	3960.58333333333	4310.33333333333	1571.75	15413.5833333333	10642.75	3546.25	10487.3333333333	8975.58333333333
Metal chelatases	6663.16666666667	4991.91666666667	7731.83333333333	1360.25	1570.25	2353.16666666667	1585.08333333333	1893.83333333333	4686.83333333333	5891.5	7720.58333333333	8691.33333333333	6335.41666666667	6256.16666666667	6567	1383.58333333333	4953.08333333333	4214.25	2480.58333333333	2240.08333333333	8098.33333333333	1834.16666666667	5589.91666666667	1167	2201.16666666667	2116.75	2348.91666666667	1351.58333333333	1552.33333333333	2705.08333333333	2678.08333333333	1291.66666666667	4278.16666666667	1812.5	3699.5	1638.66666666667	1257.08333333333	257.5	1696.58333333333	3680.58333333333	1601.75	3510.5	2488.41666666667	1111.75	28	848.833333333333	2432.58333333333	4796.16666666667	6439.66666666667	1568.25	2860.16666666667	5584.25	1691.66666666667	1985.75	2851.5	4727.75	1543.83333333333	8402.58333333333	6583.58333333333	4198.5	7322	8277.75
Methanofuran biosynthesis	152	79	101	26	85	414	29	66	62	51	32	20	4	183	59	7	13	728	103	97	0	4	60	105	129	78	18	204	38	1084	6	21	4	438	216	104	74	0	79	76	26	192	2	52	0	13	19	30	38	11	4	0	0	528	811	0	2	405	87	102	164	267
Methanogenesis	459	281	300.5	124.5	98.5	21.5	47.5	211	133	110	78.5	80	24	347.5	168.5	17	77	2702	402	333	0	11	206	1.5	191	219.5	45.5	53.5	104	2531	18.5	72	4	906.5	669	115	69	0	294.5	54.5	47	11	10	215	0	32	47.5	71.5	122	57	17	16	7	18.5	27.5	11	8	1015.5	194	24	276	540.5
Methanogenesis from methylated compounds	0	0	0	2	0	0	0	4	0	0	0	1	0	0	1	0	2	0	1	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	40	10
Methanophenazine hydrogenase	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methionine Salvage	1153.5	1621.5	858	1323.5	1121.5	1295.5	456.5	1183.5	786.5	2350.5	3357	5265	7184.5	3375.5	3120.5	714	10674	2491	1451.5	1185.5	2037.5	535	3871	427.5	1833.5	1566	3148	1048	838	2027	1150	932	427.5	1293	3294	1317	887	80	1285.5	888.5	805	596	2170	615	4	326.5	3578.5	5233	8126.5	687	782	1185	397	1317	1697	423	87	13083.5	5480.5	571	3024.5	1264
Methylenetetrahydrofolate reductase	557.75	436.25	665	406.75	302	92.5	105.5	369.25	383.75	360.5	801.25	549.75	379	215.5	130.5	384.75	456	399.75	452	439.5	421.75	152.5	760.75	113.25	384.5	419.5	368.25	148	371	377.5	355.75	345.5	135.25	355.25	282.75	278.25	157.25	17.75	264.5	284.5	226	79	366.25	206.75	1.5	105.25	169	63.25	445	248.25	321.75	384.5	106.5	14.25	28.5	162.5	32	705.5	464	188.5	672.25	766.5
Methylglyoxal Metabolism	3046.16666666666	2827.83333333333	2630.5	1948	2115.83333333333	4739.99999999999	1036	2262.83333333333	2215	4035.5	7229.99999999999	6644.5	5837.5	3917.16666666667	4220.83333333333	1495.33333333333	3533.16666666667	7814.33333333334	2683	2215	8815.66666666665	2563.66666666667	5030.5	1604.66666666667	3095.16666666667	2306.5	2471.16666666667	2377	1349.33333333333	5270.16666666667	2603.5	1516	6510.83333333332	2889.33333333334	5170.83333333334	2259.33333333333	1456.5	281.5	1742.5	4844.33333333333	2158.66666666667	6024.5	3230	1239.83333333333	40.6666666666667	1028.33333333333	2235.66666666667	3895.66666666666	5140.83333333334	2920.66666666666	6023.5	6939.33333333334	1975.33333333333	5677.66666666667	7634.83333333333	6015	2555.33333333333	7803.16666666666	5718.66666666666	5119.33333333333	9375.83333333333	8064.16666666667
Methylglyoxal resistance in Bacillus subtilis	22	66	11	30	20	19	17	18	28	114	48	197	194	148	317	50	37	15	136	90	62	7	20	8	79	49	158	18	22	9	139	63	21	29	113	147	50	2	44	48	121	0	170	30	0	18	126	249	146	123	188	0	0	9	2	3	4	5	18	4	186	34
Methylhydantoinase	808.5	855.5	812	593	1144.5	4814	229.5	930	463.5	979.5	1336.5	2464.5	1889	976.5	594.5	430	4220	2906.5	1817	1079.5	13861.5	3049	9801	1893.5	1764	1209.5	1024.5	3832.5	372.5	1392	366	497	6948	581	1038.5	1963.5	1247.5	309	1259.5	4499.5	1781.5	7468.5	489.5	271.5	71	355	505	1760.5	186.5	1722	3664	8892	2394.5	6261.5	8878	8934	3058.5	1093	779	7327	3738.5	2132
Methylthiotransferases	2444.16666666667	1810.16666666667	3172.5	211.333333333333	361.666666666667	149	464.5	618.166666666667	1026	1761.83333333333	3009.66666666667	2163.83333333333	1828.33333333333	1383.66666666667	1408.33333333333	70.8333333333333	1393.33333333333	1865.16666666667	503.166666666666	563	2579.16666666667	624.666666666667	2108.5	146.166666666667	301.333333333333	639.833333333333	436.333333333333	103	149.333333333333	988.333333333333	382.166666666667	161.666666666667	284.833333333333	460.5	1193	343.833333333333	270.166666666667	85.6666666666667	586.666666666667	242.666666666667	147.666666666667	343.166666666667	336.5	190.333333333333	0.666666666666667	334.166666666667	533	1000.66666666667	2132.16666666667	197.166666666667	209.666666666667	1500	465.5	17.5	66.1666666666667	1101.16666666667	16.6666666666667	2874.83333333333	2584.33333333333	289.5	2416.16666666667	3322.83333333333
Mevalonate metabolic pathway	503	1426.5	401	2301	1922.5	4364.5	1774.5	1458.5	1418	3123.5	573.5	1887.5	1612	2368.5	992	2396	1174	586	2160.5	2181	1710	121	1045.5	750.5	2698	1826.5	2319	2983	2487.5	1566	4063.5	2003	1183	1685.5	853	2679	1251	47.5	914	2233.5	1724.5	3696	4216	1116	26	276	1457.5	1745.5	417.5	1262.5	2246	730	291.5	4493	6390	1090.5	696	843	334.5	3981	734.5	1409.5
MexXY System of Pseudomonas aeruginosa	0	0	0.5	0	0	0.5	0	0	0	0	1.5	3.5	0.5	3.5	0.5	0	0	19.5	0	1.5	0	0	0	0	0	1	0	0	0	5.5	0.5	0	0	5.5	6	0	1	0	0	0	0.5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	2	0	15.5	3.5
Modification of eukaryotic initiation factor 5A	731.166666666667	969.5	850	535.166666666667	452.5	727	275	546.166666666667	881.666666666667	1054.83333333333	1122.33333333333	661.166666666667	772.666666666667	924.666666666667	813.833333333333	529.166666666667	686.666666666667	424	567.666666666667	591.5	1624	363.333333333333	865.833333333333	191.166666666667	532.666666666667	539.333333333333	438.666666666667	535.833333333333	498.333333333333	286.5	609.166666666667	415.333333333333	952.5	400.5	367.333333333333	446.333333333333	282.333333333333	55	436	827.5	448.166666666667	902.333333333333	621	332.333333333333	8	116.5	395.333333333333	537.166666666667	584	534.166666666667	813.666666666667	1102	285	781	1000.33333333333	1057.66666666667	332.5	752.333333333333	608.166666666667	854	1009.5	956.666666666667
Molybdenum cofactor biosynthesis	14778.75	8956.25	17215.5	3073.75	3535.25	5393.75	3852.75	4146.75	6847.5	11607.25	16571.75	12191.5	14279.25	13766	17443	1940.75	13666.5	9877.5	4738.5	4368.58333333333	26070.5	5362.5	13222.75	3061.5	4222	5023.25	5434.25	3446.5	2247.5	8106	4139.25	2039.75	12965.75	4798.25	11098.75	4147.75	2432	683.75	3741.75	9419.5	4359.25	9244.25	8055	2499	84.5	2108.5	6416.5	12885	7447.75	5041.5	9807.25	17655.75	5289.5	5517	7594.75	14794	4398.25	26422	18471	11163	18727.25	19672.8333333333
Molybdopterin cytosine dinucleotide	7490.5	8034	7848	748	1035.75	373.75	1430	1551.5	2899	5367	11803.25	6938.75	6950.5	2650.5	1206.75	308.75	3968.5	12049.5	1462.25	1480.75	8490.25	1585.75	9354.5	1379.75	1263.5	2012.5	567.75	319.75	624.75	8174.25	233.75	602.75	9339.75	4082	7051.5	1245.75	1226	375.5	2361	5217	1994.25	2947.25	117.5	1879.75	31	1682.5	479.5	936.25	1516	6634	15162.25	9945	2873.5	100.25	340.5	8363.5	2363.25	7443.75	10483	2065.5	13587	19284
